Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
2,Spectrogram 1,1,18,21,0,15000,African Scops-Owl,afsowl1,0.8629,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044302.wav,18
1,Spectrogram 1,1,6,9,0,15000,African Scops-Owl,afsowl1,0.4448,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044402.wav,6
3,Spectrogram 1,1,24,27,0,15000,African Scops-Owl,afsowl1,0.2404,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044402.wav,24
6,Spectrogram 1,1,36,39,0,15000,African Scops-Owl,afsowl1,0.1058,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044402.wav,36
1,Spectrogram 1,1,15,18,0,15000,Black-crowned Night-Heron,bcnher,0.3799,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044702.wav,15
2,Spectrogram 1,1,18,21,0,15000,Black-crowned Night-Heron,bcnher,0.1547,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044702.wav,18
3,Spectrogram 1,1,21,24,0,15000,Black-crowned Night-Heron,bcnher,0.8693,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044702.wav,21
4,Spectrogram 1,1,45,48,0,15000,Black-crowned Night-Heron,bcnher,0.2328,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_044702.wav,45
1,Spectrogram 1,1,27,30,0,15000,Common Quail,comqua1,0.4076,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_045002.wav,27
1,Spectrogram 1,1,18,21,0,15000,Little Egret,litegr,0.1168,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_052502.wav,18
3,Spectrogram 1,1,45,48,0,15000,African Scops-Owl,afsowl1,0.2785,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_053102.wav,45
3,Spectrogram 1,1,24,27,0,15000,Little Bittern,litbit1,0.1095,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054202.wav,24
3,Spectrogram 1,1,54,57,0,15000,African Scops-Owl,afsowl1,0.5486,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054302.wav,54
1,Spectrogram 1,1,24,27,0,15000,Black-headed Lapwing,blhlap1,0.941,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,24
2,Spectrogram 1,1,27,30,0,15000,Black-headed Lapwing,blhlap1,0.9269,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,27
3,Spectrogram 1,1,27,30,0,15000,Great Spotted Cuckoo,grscuc1,0.1715,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,27
4,Spectrogram 1,1,30,33,0,15000,Black-headed Lapwing,blhlap1,0.8651,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,30
5,Spectrogram 1,1,33,36,0,15000,Black-headed Lapwing,blhlap1,0.9975,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,33
6,Spectrogram 1,1,36,39,0,15000,Black-headed Lapwing,blhlap1,0.9971,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,36
7,Spectrogram 1,1,39,42,0,15000,Black-headed Lapwing,blhlap1,0.9539,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,39
8,Spectrogram 1,1,42,45,0,15000,Black-headed Lapwing,blhlap1,0.5078,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,42
9,Spectrogram 1,1,42,45,0,15000,Great Spotted Cuckoo,grscuc1,0.1403,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054402.wav,42
3,Spectrogram 1,1,21,24,0,15000,Great Egret,greegr,0.1624,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054602.wav,21
4,Spectrogram 1,1,24,27,0,15000,African Scops-Owl,afsowl1,0.8114,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054602.wav,24
5,Spectrogram 1,1,33,36,0,15000,African Scops-Owl,afsowl1,0.209,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054602.wav,33
3,Spectrogram 1,1,15,18,0,15000,Vieillot's Barbet,viebar1,0.1377,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054702.wav,15
5,Spectrogram 1,1,42,45,0,15000,Double-spurred Francolin,dosfra2,0.1269,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054702.wav,42
3,Spectrogram 1,1,15,18,0,15000,Double-spurred Francolin,dosfra2,0.1084,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054802.wav,15
7,Spectrogram 1,1,57,58.07,0,15000,Double-spurred Francolin,dosfra2,0.1071,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_054802.wav,57
5,Spectrogram 1,1,24,27,0,15000,Black-winged Kite,bkskit1,0.1278,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055002.wav,24
2,Spectrogram 1,1,27,30,0,15000,Double-spurred Francolin,dosfra2,0.1523,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055202.wav,27
3,Spectrogram 1,1,30,33,0,15000,Double-spurred Francolin,dosfra2,0.1471,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055202.wav,30
2,Spectrogram 1,1,36,39,0,15000,Double-spurred Francolin,dosfra2,0.2522,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055302.wav,36
4,Spectrogram 1,1,51,54,0,15000,Double-spurred Francolin,dosfra2,0.12,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055702.wav,51
1,Spectrogram 1,1,15,18,0,15000,Double-spurred Francolin,dosfra2,0.3078,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_055802.wav,15
1,Spectrogram 1,1,21,24,0,15000,Double-spurred Francolin,dosfra2,0.1791,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060002.wav,21
2,Spectrogram 1,1,24,27,0,15000,Double-spurred Francolin,dosfra2,0.197,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060002.wav,24
1,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.3053,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060202.wav,39
2,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.1884,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060202.wav,42
3,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.4167,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060202.wav,45
4,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.8408,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060202.wav,48
2,Spectrogram 1,1,48,51,0,15000,Common Bulbul,combul2,0.375,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060302.wav,48
1,Spectrogram 1,1,9,12,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2037,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,9
2,Spectrogram 1,1,12,15,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1914,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,12
3,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.3801,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,15
4,Spectrogram 1,1,18,21,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.126,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,18
5,Spectrogram 1,1,21,24,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1142,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,21
6,Spectrogram 1,1,24,27,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1492,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,24
7,Spectrogram 1,1,30,33,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2647,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060402.wav,30
1,Spectrogram 1,1,6,9,0,15000,Northern Red-billed Hornbill,rebhor1,0.1192,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,6
2,Spectrogram 1,1,9,12,0,15000,Northern Red-billed Hornbill,rebhor1,0.299,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,9
3,Spectrogram 1,1,9,12,0,15000,Common Bulbul,combul2,0.1026,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,9
4,Spectrogram 1,1,12,15,0,15000,Northern Red-billed Hornbill,rebhor1,0.3353,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,12
5,Spectrogram 1,1,18,21,0,15000,Northern Red-billed Hornbill,rebhor1,0.3949,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,18
6,Spectrogram 1,1,21,24,0,15000,Northern Red-billed Hornbill,rebhor1,0.2402,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,21
7,Spectrogram 1,1,24,27,0,15000,Northern Red-billed Hornbill,rebhor1,0.2702,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,24
8,Spectrogram 1,1,27,30,0,15000,Northern Red-billed Hornbill,rebhor1,0.22,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,27
9,Spectrogram 1,1,30,33,0,15000,Northern Red-billed Hornbill,rebhor1,0.2545,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,30
10,Spectrogram 1,1,33,36,0,15000,Northern Red-billed Hornbill,rebhor1,0.1863,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,33
13,Spectrogram 1,1,45,48,0,15000,Northern Red-billed Hornbill,rebhor1,0.2001,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,45
14,Spectrogram 1,1,48,51,0,15000,Northern Red-billed Hornbill,rebhor1,0.1862,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,48
15,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.2224,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,51
16,Spectrogram 1,1,51,54,0,15000,Northern Red-billed Hornbill,rebhor1,0.2128,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,51
17,Spectrogram 1,1,54,57,0,15000,Northern Red-billed Hornbill,rebhor1,0.3338,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,54
18,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.181,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,54
19,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.3184,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060602.wav,57
1,Spectrogram 1,1,6,9,0,15000,Northern Red-billed Hornbill,rebhor1,0.216,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060702.wav,6
2,Spectrogram 1,1,9,12,0,15000,Northern Red-billed Hornbill,rebhor1,0.3678,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060702.wav,9
3,Spectrogram 1,1,15,18,0,15000,Tree Pipit,trepip,0.1216,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060702.wav,15
7,Spectrogram 1,1,54,57,0,15000,Northern Red-billed Hornbill,rebhor1,0.1297,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060702.wav,54
1,Spectrogram 1,1,9,12,0,15000,Tree Pipit,trepip,0.1062,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060802.wav,9
2,Spectrogram 1,1,15,18,0,15000,Yellow-crowned Gonolek,comgon1,0.3975,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060802.wav,15
5,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1092,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060802.wav,36
1,Spectrogram 1,1,6,9,0,15000,Common Bulbul,combul2,0.1044,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060902.wav,6
2,Spectrogram 1,1,24,27,0,15000,Northern Red-billed Hornbill,rebhor1,0.2947,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060902.wav,24
6,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.3391,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_060902.wav,48
1,Spectrogram 1,1,3,6,0,15000,Northern Red-billed Hornbill,rebhor1,0.133,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,3
3,Spectrogram 1,1,12,15,0,15000,Northern Red-billed Hornbill,rebhor1,0.1019,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,12
4,Spectrogram 1,1,21,24,0,15000,Common Bulbul,combul2,0.2592,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,21
5,Spectrogram 1,1,24,27,0,15000,Red-cheeked Cordonbleu,reccor,0.5217,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,24
6,Spectrogram 1,1,24,27,0,15000,Moustached Grass-Warbler,mogwar1,0.1714,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,24
7,Spectrogram 1,1,24,27,0,15000,Red-billed Firefinch,rebfir2,0.1712,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,24
8,Spectrogram 1,1,30,33,0,15000,Red-cheeked Cordonbleu,reccor,0.5337,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,30
9,Spectrogram 1,1,33,36,0,15000,Red-cheeked Cordonbleu,reccor,0.7991,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,33
10,Spectrogram 1,1,36,39,0,15000,Green Woodhoopoe,grewoo2,0.2057,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,36
12,Spectrogram 1,1,39,42,0,15000,Common Bulbul,combul2,0.1052,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,39
13,Spectrogram 1,1,42,45,0,15000,Green Woodhoopoe,grewoo2,0.9353,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,42
14,Spectrogram 1,1,45,48,0,15000,Green Woodhoopoe,grewoo2,0.9941,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,45
15,Spectrogram 1,1,48,51,0,15000,Red-cheeked Cordonbleu,reccor,0.7834,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,48
16,Spectrogram 1,1,48,51,0,15000,Common Bulbul,combul2,0.1507,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,48
17,Spectrogram 1,1,51,54,0,15000,Green Woodhoopoe,grewoo2,0.9617,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,51
18,Spectrogram 1,1,54,57,0,15000,Northern Red-billed Hornbill,rebhor1,0.125,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,54
19,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.1026,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061002.wav,57
1,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.2877,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,3
2,Spectrogram 1,1,6,9,0,15000,Vinaceous Dove,vindov1,0.1264,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,6
3,Spectrogram 1,1,9,12,0,15000,Northern Red-billed Hornbill,rebhor1,0.1501,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,9
6,Spectrogram 1,1,18,21,0,15000,Red-cheeked Cordonbleu,reccor,0.2246,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,18
7,Spectrogram 1,1,21,24,0,15000,Red-cheeked Cordonbleu,reccor,0.4184,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,21
9,Spectrogram 1,1,36,39,0,15000,Red-cheeked Cordonbleu,reccor,0.4825,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,36
10,Spectrogram 1,1,45,48,0,15000,Red-cheeked Cordonbleu,reccor,0.2365,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061102.wav,45
1,Spectrogram 1,1,0,3,0,15000,Vieillot's Barbet,viebar1,0.1536,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,0
2,Spectrogram 1,1,6,9,0,15000,Gray-headed Bushshrike,gyhbus1,0.1244,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,6
5,Spectrogram 1,1,12,15,0,15000,Common Bulbul,combul2,0.1091,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,12
6,Spectrogram 1,1,15,18,0,15000,Common Bulbul,combul2,0.1612,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,15
7,Spectrogram 1,1,21,24,0,15000,Red-cheeked Cordonbleu,reccor,0.1407,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,21
8,Spectrogram 1,1,24,27,0,15000,Red-cheeked Cordonbleu,reccor,0.1776,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,24
9,Spectrogram 1,1,27,30,0,15000,Red-cheeked Cordonbleu,reccor,0.1131,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,27
10,Spectrogram 1,1,33,36,0,15000,Common Bulbul,combul2,0.1183,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,33
11,Spectrogram 1,1,48,51,0,15000,Common Bulbul,combul2,0.1283,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,48
12,Spectrogram 1,1,51,54,0,15000,Common Bulbul,combul2,0.2465,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061202.wav,51
1,Spectrogram 1,1,3,6,0,15000,Gray-headed Bushshrike,gyhbus1,0.1306,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,3
2,Spectrogram 1,1,6,9,0,15000,Green-backed Camaroptera,grbcam1,0.1783,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,6
3,Spectrogram 1,1,9,12,0,15000,Red-cheeked Cordonbleu,reccor,0.1471,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,9
5,Spectrogram 1,1,45,48,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1866,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,45
6,Spectrogram 1,1,48,51,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1546,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,48
7,Spectrogram 1,1,54,57,0,15000,Gray-headed Bushshrike,gyhbus1,0.8925,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061402.wav,54
1,Spectrogram 1,1,3,6,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.8257,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,3
2,Spectrogram 1,1,6,9,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1712,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,6
3,Spectrogram 1,1,9,12,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.5932,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,9
4,Spectrogram 1,1,12,15,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.7729,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,12
5,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.6284,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,15
6,Spectrogram 1,1,18,21,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.703,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,18
7,Spectrogram 1,1,21,24,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.4543,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,21
8,Spectrogram 1,1,24,27,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.6437,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,24
9,Spectrogram 1,1,27,30,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.8028,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,27
10,Spectrogram 1,1,30,33,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.526,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,30
11,Spectrogram 1,1,33,36,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.7445,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,33
12,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.1708,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,39
13,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.4576,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,42
14,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.6389,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,45
15,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.3437,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,48
16,Spectrogram 1,1,51,54,0,15000,Common Bulbul,combul2,0.1417,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061502.wav,51
1,Spectrogram 1,1,9,12,0,15000,Stone Partridge,stopar1,0.1726,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061602.wav,9
2,Spectrogram 1,1,42,45,0,15000,Common Bulbul,combul2,0.1149,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061602.wav,42
1,Spectrogram 1,1,30,33,0,15000,Common Bulbul,combul2,0.127,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061702.wav,30
2,Spectrogram 1,1,33,36,0,15000,Common Bulbul,combul2,0.2926,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061702.wav,33
3,Spectrogram 1,1,42,45,0,15000,Gray-headed Bushshrike,gyhbus1,0.1168,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061702.wav,42
4,Spectrogram 1,1,54,57,0,15000,Common Bulbul,combul2,0.1635,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061702.wav,54
5,Spectrogram 1,1,57,58.07,0,15000,Common Bulbul,combul2,0.1078,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061702.wav,57
1,Spectrogram 1,1,3,6,0,15000,Common Bulbul,combul2,0.3888,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,3
2,Spectrogram 1,1,6,9,0,15000,Common Bulbul,combul2,0.1046,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,6
3,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.3118,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,21
4,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.3252,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,24
5,Spectrogram 1,1,33,36,0,15000,Common Bulbul,combul2,0.1023,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,33
6,Spectrogram 1,1,36,39,0,15000,Common Bulbul,combul2,0.3474,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,36
7,Spectrogram 1,1,36,39,0,15000,Gray-headed Bushshrike,gyhbus1,0.1347,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,36
8,Spectrogram 1,1,42,45,0,15000,Common Bulbul,combul2,0.1022,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,42
9,Spectrogram 1,1,48,51,0,15000,Common Bulbul,combul2,0.1833,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061802.wav,48
1,Spectrogram 1,1,3,6,0,15000,Gray Heron,graher1,0.1213,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061902.wav,3
2,Spectrogram 1,1,6,9,0,15000,Common Bulbul,combul2,0.1434,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061902.wav,6
3,Spectrogram 1,1,18,21,0,15000,Common Bulbul,combul2,0.2935,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061902.wav,18
4,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.132,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061902.wav,30
5,Spectrogram 1,1,39,42,0,15000,Common Bulbul,combul2,0.1978,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_061902.wav,39
1,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.1875,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062002.wav,24
2,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1098,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062002.wav,36
3,Spectrogram 1,1,48,51,0,15000,Gray-headed Bushshrike,gyhbus1,0.1252,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062002.wav,48
4,Spectrogram 1,1,57,58.07,0,15000,Stone Partridge,stopar1,0.1619,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062002.wav,57
1,Spectrogram 1,1,6,9,0,15000,Common Bulbul,combul2,0.2728,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,6
2,Spectrogram 1,1,9,12,0,15000,Gray-headed Bushshrike,gyhbus1,0.6288,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,9
4,Spectrogram 1,1,9,12,0,15000,Common Bulbul,combul2,0.1073,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,9
6,Spectrogram 1,1,18,21,0,15000,Common Bulbul,combul2,0.164,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,18
7,Spectrogram 1,1,21,24,0,15000,Common Bulbul,combul2,0.1623,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,21
9,Spectrogram 1,1,42,45,0,15000,Common Bulbul,combul2,0.445,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062102.wav,42
1,Spectrogram 1,1,21,24,0,15000,Northern Red-billed Hornbill,rebhor1,0.1052,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062202.wav,21
2,Spectrogram 1,1,24,27,0,15000,Common Bulbul,combul2,0.1582,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062202.wav,24
3,Spectrogram 1,1,39,42,0,15000,Vieillot's Barbet,viebar1,0.8477,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062202.wav,39
4,Spectrogram 1,1,42,45,0,15000,Vieillot's Barbet,viebar1,0.8858,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062202.wav,42
5,Spectrogram 1,1,42,45,0,15000,Common Bulbul,combul2,0.1344,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_062202.wav,42
